Heart disease_number,diabetes_number,Two or more races pop,0-9,20-29,30-39,40-49,50-59,80+,Unemployed_2018,Total nurse practitioners (2019),Total physician assistants (2019),Total Hospitals (2019),Total Specialist Physicians (2019),STATE_NAME_N
2024,2943,299,2295,2325,2287,2549,2861,932,534,13.43950522,4.516479941,0.480963888,29.57240821,17
1338,1995,389,2165,2085,1884,2079,2407,664,400,11.26087134,3.784328268,0.402996418,24.77852261,17
1463,3003,117,2767,4002,3053,2478,2142,755,634,7.421073454,4.379932544,0.392042567,25.41005535,43
2926,4157,958,3921,7741,4592,4478,5112,1711,802,19.68229375,17.70029469,0.467334513,62.50181854,33
2698,4170,673,4731,4607,4320,4674,5048,1487,742,31.68612159,6.570956321,0.633942934,55.69326485,42
2371,3586,952,5052,4905,4814,4674,4728,1283,773,18.89839222,6.131584956,1.263090512,59.90086842,18
2905,4505,820,5042,4448,4333,4406,5057,1623,777,24.50273677,8.234389386,0.876887308,53.91604247,17
1906,2465,390,2128,2218,2294,2527,3585,1449,446,10.16263744,8.698022042,0.33109045,46.68145427,22
2633,3379,984,1993,2388,2824,2840,4266,2148,708,12.78744733,8.033733784,0.387370811,46.80870989,47
805,1136,199,2035,1548,1926,2217,2305,688,265,9.89516578,4.391559006,0.607507576,21.0413853,15
2820,4114,590,3427,3385,3378,3712,4686,1688,595,27.47319192,5.6972938,0.549655023,48.28838864,42
8520,12717,2578,13029,20591,14504,15950,16983,5341,2112,109.1923108,22.64391692,2.184606079,191.9223932,42
710,1198,111,1004,1323,1208,1235,1181,446,187,4.301675701,2.9723105,0.129541636,11.42467889,10
25870,46978,12792,62905,66237,68227,63853,70385,20165,11588,314.0307622,105.9860938,4.667486406,891.831427,30
884,1317,276,2092,1672,1830,1825,2201,971,230,8.658374575,6.810702297,0.77055391,22.74376862,27
909,1159,213,834,850,731,938,1455,595,146,3.864132788,0.61885345,0.260569874,10.76923444,3
2282,3453,693,3214,4399,3364,3707,3829,1547,559,19.76397826,6.641882266,0.707299836,43.48883561,17
2308,3640,517,4190,3851,3945,4024,4310,1215,835,16.73022339,6.194532126,0.537450462,63.11441453,35
2702,3838,920,4931,8612,5031,5057,6168,1951,1165,30.86119143,21.76263385,0.406229306,119.6859211,32
522,719,48,619,708,774,927,1035,407,149,2.690465879,1.350925039,0.101373588,11.59236799,13
112422,242663,68019,268160,317457,343015,302616,313052,94465,41766,1470.626149,1037.053235,19.35801608,5703.38464,32
3373,5151,1260,5733,6634,6159,6441,6947,1995,936,33.36566629,11.21286536,1.194067812,73.41811234,17
3758,5265,1990,4951,6055,6349,5731,7236,3256,982,21.25194503,10.91550855,0.494968747,81.0301065,4
299,438,94,535,398,445,376,604,302,53,2.356264544,1.193917235,0.199464538,5.471642329,16
4966,7703,5956,9136,8845,8681,8025,8500,2783,1181,19.60838776,22.33033018,2.167151609,80.82608642,36
809,1323,571,2296,3089,2037,1581,1756,510,352,8.479807268,6.581736418,0.26069183,21.35036794,5
2538,3108,628,1934,1914,1801,1609,2243,2381,557,10.01115978,5.707214216,0.244174629,27.26812813,2
25402,49031,14388,65275,77609,75954,68327,77974,20912,10938,301.8834001,147.4717759,4.04824483,916.0599728,7
3552,6591,641,7591,8724,7357,6668,7565,2284,1219,41.16080535,2.111316478,1.95346104,66.71365431,24
4559,6951,1010,5161,5252,5085,5878,7804,3157,883,26.78750553,12.57421541,0.574274348,70.30075144,46
1173,1687,170,1876,1617,1612,1861,1986,542,334,9.476203797,3.184572919,0.339127948,20.8515241,17
52875,81047,22068,118621,126172,126009,116244,135937,48594,15801,556.0414192,108.2140895,19.8528104,1768.039222,25
2017,2987,698,6196,7277,8827,8511,7513,814,989,27.9524091,21.69570406,0.859331402,70.37827632,5
2975,4445,1013,5425,5205,5164,5445,6545,1816,859,23.4328518,8.676247164,0.752769208,88.39993868,35
3325,4898,720,5414,5164,5162,5270,6442,2359,660,16.39845104,9.678398932,0.86630201,56.14895893,43
7805,11402,7752,14460,22490,17775,15790,15857,5110,2245,53.13979904,27.29387498,1.237653293,202.6131523,4
3497,5002,572,4320,4947,4557,5911,7312,2296,793,20.65443834,18.57454472,0.490417022,65.588898,33
731,1065,518,1354,1277,1204,1137,1244,421,137,2.906752312,3.310253738,0.321259097,11.98167929,36
10347,16007,4897,24549,23784,24160,23652,28945,7895,3600,102.8304724,62.21902969,4.497353777,310.9937044,49
1607,2097,296,1677,1446,1646,1842,2326,1115,311,7.189174886,1.151369771,0.484787272,20.03603759,3
919,1310,184,2033,1728,1864,1828,2368,957,215,9.829396938,4.362370233,0.603469739,20.90153241,15
2226,3186,671,4067,3900,3950,3875,4844,1677,638,20.73849902,9.203922824,1.273227307,44.09898309,15
555,1038,151,1010,949,923,812,1088,414,157,4.212672105,1.977453498,0.090311863,11.05567722,46
1532,2274,594,2769,3075,2669,2543,2933,1131,326,12.76957936,2.485153724,0.455922939,40.60330106,25
34842,55932,14825,64844,73538,66618,60052,69981,25173,11350,275.0128628,101.8262562,8.834657292,1037.480219,35
1202,1798,330,1484,2422,1678,1731,1891,565,182,8.304094144,4.093595924,0.145791944,19.55291682,9
15713,20862,5922,28964,37940,38891,36775,42584,13113,4436,241.2669866,121.9494951,7.457343224,492.1846528,19
10979,14753,3546,16763,18341,17155,19726,25335,6838,3595,70.45573517,60.30182039,2.295390467,323.6341156,22
2365,3675,515,4768,4818,4293,4482,5415,1795,582,19.78648415,4.842044341,0.756390359,49.88738229,14
12908,16597,3530,19990,23425,24565,24615,32084,10035,3455,169.494338,85.67168359,5.238915903,345.7684496,19
874,1183,145,1973,1646,1785,1624,1898,829,289,5.732675017,2.878465876,0.216000449,24.70028663,13
1028,2068,150,1345,1973,1768,1544,1859,416,295,6.015846323,4.156743659,0.181162558,15.97728822,10
2652,3651,720,4791,4855,4775,4515,6065,2733,607,25.97077574,11.52605188,1.594459697,55.22505747,15
10491,15255,3498,17220,18501,19360,18498,24629,9765,3823,90.08220669,72.92246605,2.559811385,344.3139264,38
2989,4483,800,5890,5717,5747,5729,6604,1447,985,30.10625141,10.11750644,1.077422085,66.24606649,17
5144,10189,2878,13198,14945,14143,9978,11740,3489,1792,49.7508532,23.35334824,1.066565857,130.565437,46
355,515,127,715,624,710,675,794,290,86,2.071277996,1.222472458,0.10942206,7.092139547,43
20591,30933,13890,57699,61819,68530,62584,57814,14248,6015,184.320564,165.5670183,12.05585085,373.7313762,12
435,570,81,1036,667,789,755,1092,315,119,3.688010288,2.07611768,0.373959085,7.014956633,50
4488,7209,1927,7762,8162,7520,7909,8962,3339,1126,34.02288685,8.325901937,1.300614267,85.78142279,14
936,1370,357,1386,1382,1450,1727,2564,697,216,7.635172468,3.583995651,0.163683912,20.03763887,46
2615,3930,574,5225,4940,4841,5078,5889,1872,981,21.84062883,8.086710726,0.701619804,82.39331116,35
8730,14871,2651,15054,16290,16008,16430,17440,5732,2305,66.89458071,16.37008998,2.557221157,168.660359,14
5150,8714,1799,11734,10320,10632,10697,11860,2552,1395,30.00024563,17.70620558,1.584861461,102.7220532,43
2840,4763,544,3505,3709,3464,4068,4592,1602,759,15.0773266,13.55904588,0.357994611,47.87858281,33
485,598,81,1143,734,725,800,894,631,102,3.956700879,3.379507728,0.476811734,8.013783176,41
2014,2924,2072,4211,16703,5258,4026,4108,1253,1025,20.06680923,12.60700428,0.607884902,73.45496153,47
2593,3558,265,7327,6178,4940,4733,4835,1581,673,22.67548682,8.395825224,0.728439219,85.54279528,35
2242,3607,753,3373,3688,3397,3762,4835,1581,488,16.64775676,7.814556655,0.356896974,43.69013787,46
7924,11177,4495,15628,16192,16212,14944,16181,5190,2771,63.838978,35.18588126,1.8534877,187.2326428,37
4305,6126,987,5008,5640,5349,6579,8032,2816,952,45.11791268,9.356393861,0.902672226,79.30171743,42
402,594,115,450,981,887,874,743,271,64,2.989763613,2.320552275,0.091913285,7.527594809,5
3935,5999,1862,8978,29102,10408,8407,8568,3153,916,59.74307581,26.51448682,3.66788915,127.0395166,15
610,857,104,715,721,708,775,949,296,103,5.560353973,1.153086628,0.111245774,9.773183053,42
1366,1772,246,1248,1692,1639,1666,2247,1040,317,6.675158802,5.713150622,0.217471237,30.6619342,22
4757,7079,2081,10874,10206,11016,11147,12883,3531,1212,46.45084785,21.80430598,0.995819874,121.9049495,46
1252,1663,188,1972,1803,1955,1928,2539,1130,400,6.950727254,3.490068974,0.261895224,29.94848914,13
14559,18745,2424,13179,14432,13950,15020,21158,14530,2786,91.34677648,45.03041336,1.60374195,215.0861841,9
1003,1513,361,1407,1697,1582,1492,1915,792,311,7.371734388,5.721688142,0.226626722,18.56047391,5
4979,7109,4045,9123,12282,10338,7763,10108,4194,1810,34.03913774,21.38514152,1.031149382,124.600953,47
9192,13741,3705,23775,20687,20407,17793,16527,9153,2517,65.55995451,43.34452668,2.933088271,200.7535972,44
995,1352,152,1460,1428,1456,1611,1956,791,379,5.283939431,2.653148713,0.19909262,22.76682667,13
5313,7364,2970,8243,8189,8671,8371,10054,3298,1892,29.78364099,18.71161904,0.902237396,109.023621,47
172,227,42,285,289,293,243,326,173,24,1.152889236,0.894404149,0.128098804,2.635175397,26
488,732,173,877,908,880,839,1006,415,148,4.332413649,2.195230302,0.366751216,10.06059272,16
1731,3156,271,4000,3845,3104,3012,2798,1257,495,9.259871621,5.465194938,0.489183117,31.70617457,43
188,365,79,616,489,526,477,431,108,47,1.290366525,0.76157693,0.068167848,4.418267118,43
4722,7933,1350,10151,9220,8764,7837,9672,2444,1675,35.98826518,11.67639568,2.405307064,114.069404,18
1448,2221,500,3503,5803,3477,2855,3044,1271,402,16.19156416,8.204251753,1.370662252,37.59953357,16
1491,2279,1059,3738,3818,3522,2628,2923,976,327,7.156163749,8.149548107,0.790911113,29.49782087,36
611,831,73,1179,1017,1087,1094,1437,518,228,3.743748018,1.879794492,0.14106002,16.13062817,13
904,1369,199,1755,1443,1407,1485,1639,464,212,8.083532771,2.716551913,0.289287983,17.78707824,17
2482,3570,370,3194,3020,3030,3644,4390,1443,507,14.1051754,9.746192847,0.424766445,37.46147103,10
1919,2652,310,4556,4303,4206,3666,4847,1600,716,13.32495393,6.690667981,0.502068584,57.4130193,13
1970,2765,401,4138,3352,3978,3624,4751,1756,823,17.02435798,10.71115856,0.750726897,55.46512186,23
4138,5889,1241,6348,7167,6142,6200,7204,2746,1395,31.15119224,6.062494246,1.11221699,99.0511278,25
2794,3695,628,3805,4031,4538,4741,5835,1810,749,32.62348289,16.48968772,1.008362199,66.5519051,19
7420,9621,2148,16430,15790,16632,16316,19709,6180,1975,70.84058327,42.86309543,3.098256355,214.2455917,49
236,320,77,411,391,336,373,504,252,46,1.913671403,1.505299419,0.170307599,5.026821053,27
687,1034,153,1356,1271,1367,1283,1653,554,159,6.80159435,3.018605609,0.417579674,14.46311972,15
56,88,21,69,96,74,83,102,61,14,0.258349245,0.152478247,0.013648147,0.884598255,43
3764,6211,18445,8896,7835,9282,8660,9469,3379,907,20.92149545,7.972511617,1.117167233,91.60771311,11
4208,6179,911,7126,7842,7212,7564,8733,2612,1065,28.19900719,25.35937852,0.669554548,89.54694268,33
1670,2573,826,3228,2932,2842,2739,3104,889,559,12.1285786,6.684861502,0.352138646,35.57177597,37
4562,6766,1681,11752,9858,12089,11349,10960,2940,1124,48.51436215,9.441630327,1.732148722,154.2606218,25
27140,40673,34812,95774,118381,103296,83727,85958,19466,13268,362.8460886,281.6287258,11.15485385,913.5699966,5
1000,1424,286,2231,2143,2433,2275,2402,908,366,9.593363534,6.035824557,0.423040684,31.25504515,23
1444,2068,304,2090,2111,2045,2260,2654,809,379,15.69532807,3.254841869,0.314015784,27.5869693,42
660,905,179,1195,919,1027,1010,1255,525,160,5.736572742,2.849457358,0.489554348,11.33506605,34
14144,22914,6704,30029,70792,35316,29923,30795,8191,5177,169.738934,83.67470265,2.980044391,399.6692715,9
1040,1457,241,2074,1887,2171,2270,2778,1062,260,11.34329823,5.034252545,0.696414772,24.12073875,15
714,994,326,932,843,898,908,1162,509,240,3.420090606,1.756640543,0.079655672,13.04023258,4
1211,1668,235,2549,2222,2371,2230,2505,1008,419,7.587604583,3.809855052,0.285892012,32.69259246,13
4708,6735,696,5624,6319,5961,7298,8515,2536,946,47.99615362,9.953273333,0.960257075,84.36067155,42
3189,4543,537,4826,4777,4409,5139,5706,2267,952,21.46556268,7.947838742,0.689570982,80.97838203,35
564,907,142,1850,1252,1535,1259,1288,437,129,5.893761261,4.636049528,0.524516552,15.48169824,27
1148,1691,313,1309,1349,1486,1566,2150,752,226,7.799725864,3.661238001,0.167211631,20.46949048,46
1382,1834,383,1969,1910,2071,2064,2641,665,458,7.881427563,6.745574767,0.256770491,36.20285607,22
1750,2570,327,3407,3129,2888,3087,3308,805,353,20.6019223,4.272354103,0.412181814,36.21106837,42
451,621,234,868,1865,842,739,969,494,135,4.721075558,3.713611587,0.420153136,12.40129417,27
5711,8914,1291,10885,10434,11652,11848,12364,2989,1387,46.03364737,9.707529106,1.832636336,115.075046,0
2117,3325,477,3042,3189,2782,3307,3755,1220,459,12.38848369,11.14096837,0.29415098,39.34006724,33
3026,4633,1422,14318,10672,14945,12514,10160,2753,818,54.91698258,24.37262547,3.371594144,116.7771633,15
123684,226524,50809,386756,411693,399106,339877,314560,62227,50682,909.834988,536.9864479,48.06502007,3115.31176,43
2818,3987,341,4072,4078,4139,4392,6102,2348,849,21.59781355,17.48365058,0.613731957,82.55157437,38
87,128,41,132,72,125,145,149,43,16,0.442009157,0.397037295,0.028910483,0.896224963,12
4144,5876,3436,4383,4477,4246,4580,5995,2240,705,12.25717846,13.95866124,1.354683738,50.5242847,36
239,335,84,272,238,262,297,448,185,77,1.163929662,0.597822183,0.027108521,4.43786883,4
4358,6237,870,6967,5958,6583,6218,8139,3495,984,20.88075871,12.32386597,1.103094627,71.49656149,43
15896,29970,15846,48112,65184,46279,35646,36585,8985,6578,150.9686034,135.7661259,3.584584182,479.4061291,33
31,43,5,55,63,37,39,78,29,12,0.257828358,0.202808526,0.02294549,0.67726205,27
2122,3148,476,2989,3531,2910,3534,4206,1450,491,13.7179422,9.478627973,0.413105217,36.43303112,10
3135,4634,1294,5474,4338,4755,4673,5211,1891,1331,16.98007283,10.66775731,0.514378235,62.15590045,47
2106,3709,817,4196,3975,4064,4134,4814,1232,688,18.42470094,12.68179386,0.275571357,75.68291752,20
4857,6890,2882,8363,8487,7792,7232,8498,2989,1897,33.91760614,18.69423509,0.984756771,99.47657737,37
677,938,72,567,707,714,818,1103,435,182,3.628028521,2.572742093,0.215678978,10.79550313,48
180,256,61,321,244,253,266,324,143,44,1.024033638,0.919844169,0.066978944,2.076347275,12
823,1268,147,1164,1144,1097,1269,1667,392,222,5.447913725,1.333184795,0.20826082,13.73574772,14
1253,1875,331,1981,1763,1872,1994,2312,598,318,10.5753699,3.553958664,0.378464158,23.27013908,17
1809,3224,274,2891,2689,2622,2584,2975,1052,456,10.34498537,7.148030391,0.311531231,27.47490611,10
1709,2394,515,2738,6554,3177,2826,3241,1463,684,11.66829382,5.858833003,0.439647581,50.27499396,13
295,405,52,1055,695,639,638,720,286,100,3.276341338,2.798397252,0.394823375,6.635803386,41
3601,5497,1927,14483,10414,14054,14610,15615,2941,1422,53.1487019,33.43939161,2.343710119,173.1577326,23
3865,5117,806,4844,5311,5470,6364,8124,2205,1101,41.58027023,21.01693659,1.285208353,84.82375127,19
17216,27287,5231,24403,28824,25632,26418,31518,13286,6144,118.6376594,43.926777,3.811178327,447.5580651,35
5311,8127,1302,9153,10096,10415,11068,12016,2390,1726,53.23076259,17.88872935,1.904986391,117.129449,17
2802,3921,541,4642,4325,4360,4735,5305,1937,1049,15.07510062,7.569444035,0.568012052,64.95384881,13
3832,5985,715,4851,4853,4680,5548,6538,2390,900,21.38672669,19.23309193,0.507804407,67.91430551,33
705,1026,364,1127,874,904,967,1324,383,186,3.618435214,3.250280468,0.236670908,7.336798145,12
949,1652,339,2520,2017,1728,1669,1753,510,359,5.898868592,3.899997627,0.263909614,18.06314691,44
1233,1739,250,1973,5804,2232,1916,2356,1017,312,12.43995187,2.421003217,0.444153974,39.5551879,25
6763,11000,2679,17877,15572,17249,18126,17875,3502,2379,86.36595857,29.02414286,3.090806288,190.0404324,17
538,728,93,957,750,854,831,1097,626,182,4.247749002,2.672542081,0.187313932,13.83910725,23
1883,2511,476,2638,2508,2538,2539,3319,1135,483,10.3209381,8.833508788,0.336247757,47.40859871,22
912,1318,253,933,959,940,992,1621,789,139,5.661583165,2.657581021,0.121373824,14.85817895,46
868,1141,197,1462,1597,1597,1444,1691,804,226,6.621587331,3.727536924,0.671419694,12.59490737,50
8759,13369,4005,17042,22469,20941,18947,22752,6479,3166,102.8912884,72.55667494,1.354369509,399.0331562,32
5497,9793,2662,11800,11992,11225,14719,17535,4258,2010,51.93273286,35.88373878,1.563914074,137.9264357,10
1019,1891,181,1652,1822,1561,1633,2031,545,288,6.379735681,4.408178735,0.192120805,16.94372999,10
487,807,152,1584,1261,1703,1938,1449,227,144,4.565205494,4.100722377,0.29859629,9.256484978,12
1380,1776,249,1425,1487,1483,1568,2336,820,425,6.650838868,5.692335619,0.216678913,30.55022207,22
7429,11180,4173,20230,33462,21721,19572,20227,5677,3680,67.32124467,33.80305092,2.536585282,290.0659875,13
2177,3133,797,3992,5490,4025,3665,4611,1632,692,16.60207944,12.87978782,1.844675493,37.94761015,26
4757,7288,874,5650,6432,6149,7406,9529,3041,1085,32.04269963,15.04103498,0.686935946,84.09240868,46
1275,1739,454,1732,1516,1823,1615,2127,986,383,8.024554771,4.422862649,0.232983266,23.53512923,37
2946,5383,376,5510,5049,4433,4629,4750,1616,833,27.63354729,1.41744466,1.311467489,44.78860182,24
1498,2527,279,2468,2456,2365,2475,2878,982,273,8.570561672,4.238811501,0.278816009,26.07131726,40
1954,2669,398,3088,2904,2983,3167,3872,1666,645,10.75251486,5.39900605,0.405142107,46.32919156,13
314,429,116,417,392,417,389,577,273,100,1.635861474,1.02773253,0.049555237,5.988104052,47
657,1143,142,884,892,847,991,1342,326,174,3.822440283,2.641175249,0.115109832,10.15189332,10
3634,5021,1578,5410,5549,5500,6095,7745,2119,992,22.83995612,19.54831539,0.744107168,104.9139432,22
451,624,60,458,436,420,503,677,364,66,1.697378688,1.001796331,0.089669601,5.811893208,43
1088,2125,159,1403,1940,1312,1537,1938,764,325,5.955255445,2.945338502,0.193735326,18.11565683,40
721,1002,190,678,789,710,931,1307,685,124,4.62747284,2.172163446,0.09920442,12.14427441,46
290,511,167,870,590,532,456,539,78,51,2.620268736,1.301533924,0.223611555,5.177467546,34
595,860,352,1420,4269,1352,1128,1214,419,209,7.527918298,6.429765312,0.907169858,15.24681972,41
2262,3391,675,5741,5400,5247,5001,5634,1704,575,26.14250549,11.60226701,1.605002939,55.5902289,15
4872,7560,1149,7951,8166,8327,9108,9452,3006,1206,31.77051611,21.95233793,0.956744514,84.37826793,10
16028,22315,5584,25936,32415,35862,33550,33777,12217,4134,117.7035418,105.8508426,2.794741718,373.7717518,33
1838,3235,378,2298,2494,2141,2506,3019,1051,442,10.93461325,2.305880208,0.435315703,27.3343781,0
397,547,89,741,578,639,618,851,423,68,3.678183353,1.632409157,0.22581979,7.821402375,15
1322,2081,295,2485,2267,2273,2402,2676,950,338,10.36744483,2.537066575,0.396322826,26.13929184,14
16589,26177,13130,36766,78706,46038,41377,42983,11369,5928,164.0326533,140.3926533,5.344050245,753.473973,22
1630,2450,254,2724,3238,2670,2924,3079,1000,419,16.42590632,0.842556077,0.77956123,26.62319716,24
115,163,27,151,127,128,130,184,112,21,0.469788615,0.277270189,0.024818126,1.608575198,43
2554,4371,315,4130,4248,4076,4330,4832,1703,754,24.84036792,1.274170358,1.178905285,40.26140169,24
5548,7922,3620,12235,22780,16929,13392,13577,3736,2100,56.35920381,43.72311248,6.262133756,128.8210373,26
1987,2798,247,2153,2218,2116,2829,2812,868,479,10.84287575,7.689003185,0.644587093,32.26388612,48
5024,8324,766,9430,10010,9177,8904,9658,3272,1538,52.60662441,2.698422249,2.496671053,85.2650993,24
1270,2548,196,1769,2515,2109,1931,2353,652,302,7.151312703,3.536882143,0.232645251,21.75401677,40
